# A3
M1;Champs Elysees Clemenceau;Concorde;0.0
M1;Concorde;Champs Elysees Clemenceau;0.0
M1;Concorde;Tuileries;0.0
M1;Tuileries;Concorde;0.0
M1;Tuileries;Palais Royal Musee du Louvre;0.0
M1;Palais Royal Musee du Louvre;Tuileries;0.0
M1;Palais Royal Musee du Louvre;Louvre Rivoli;0.0
M1;Louvre Rivoli;Palais Royal Musee du Louvre;0.0
M1;Louvre Rivoli;Chatelet;0.0
M1;Chatelet;Louvre Rivoli;0.0
M1;Chatelet;Hotel de Ville;0.0
M1;Hotel de Ville;Chatelet;0.0
M1;Hotel de Ville;St Paul;0.0
M1;St Paul;Hotel de Ville;0.0
M1;St Paul;Bastille;0.0
M1;Bastille;St Paul;0.0
M1;Bastille;Gare de Lyon;0.0
M1;Gare de Lyon;Bastille;0.0
M1;Gare de Lyon;Reullly Diderot;0.0
M1;Reullly Diderot;Gare de Lyon;0.0
M1;Reullly Diderot;Nation;0.0
M1;Nation;Reullly Diderot;0.0
M1;Nation;Porte de Vincennes;0.0
M1;Porte de Vincennes;Nation;0.0
M1;Porte de Vincennes;Saint Mande;0.0
M1;Saint Mande;Porte de Vincennes;0.0
M1;Saint Mande;Berault;0.0
M1;Berault;Saint Mande;0.0
M1;Berault;Chateau de Vincennes;0.0
M1;Chateau de Vincennes;Berault;0.0
# M10
M10;Boulogne Pont de St Cloud;Boulogne Jean Jaures;0.0
M10;Boulogne Jean Jaures;Boulogne Pont de St Cloud;0.0
M10;Boulogne Jean Jaures;Michel Ange Molitor;0.0
M10;Michel Ange Molitor;Chardon Lagache;0.0
M10;Chardon Lagache;Mirabeau;0.0
M10;Mirabeau;Javel Andre Citroen;0.0
M10;Javel Andre Citroen;Charles michels;0.0
M10;Javel Andre Citroen;Eglise d'Auteuil;0.0
M10;Eglise d'Auteuil;Michel Ange Auteuil;0.0
M10;Michel Ange Auteuil;porte d'Auteuil;0.0
M10;porte d'Auteuil;Boulogne Jean Jaures;0.0
M10;Charles michels;Javel Andre Citroen;0.0
M10;Charles michels;Avenue Emile Zola;0.0
M10;Avenue Emile Zola;Charles michels;0.0
M10;Avenue Emile Zola;La Motte Picquet Grenelle;0.0
M10;La Motte Picquet Grenelle;Avenue Emile Zola;0.0
M10;La Motte Picquet Grenelle;Segur;0.0
M10;Segur;La Motte Picquet Grenelle;0.0
M10;Segur;Duroc;0.0
M10;Duroc;Segur;0.0
M10;Duroc;Vaneau;0.0
M10;Vaneau;Duroc;0.0
M10;Vaneau;Sevres Babylone;0.0
M10;Sevres Babylone;Vaneau;0.0
M10;Sevres Babylone;Mabillon;0.0
M10;Mabillon;Sevres Babylone;0.0
M10;Mabillon;Odeon;0.0
M10;Odeon;Mabillon;0.0
M10;Odeon;Cluny.La Sorbonne;0.0
M10;Cluny.La Sorbonne;Odeon;0.0
M10;Cluny.La Sorbonne;Maubert Mutualite;0.0
M10;Maubert Mutualite;Cluny.La Sorbonne;0.0
M10;Maubert Mutualite;Cardinal Lemoine;0.0
M10;Cardinal Lemoine;Maubert Mutualite;0.0
M10;Cardinal Lemoine;Jussieu;0.0
M10;Jussieu;Cardinal Lemoine;0.0
M10;Jussieu;Gare d'Austerlitz;0.0
M10;Gare d'Austerlitz;Jussieu;0.0
M10;porte d'Auteuil;Michel Ange Auteuil;0.0
M10;Michel Ange Auteuil;porte d'Auteuil;0.0
M10;Michel Ange Auteuil;Eglise d'Auteuil;0.0
M10;Eglise d'Auteuil;Michel Ange Auteuil;0.0
# M11
M11;Chatelet;Hotel de Ville;0.0
M11;Hotel de Ville;Chatelet;0.0
M11;Hotel de Ville;Rambuteau;0.0
M11;Rambuteau;Hotel de Ville;0.0
M11;Rambuteau;Arts et Metiers;0.0
M11;Arts et Metiers;Rambuteau;0.0
M11;Arts et Metiers;Republique;0.0
M11;Republique;Arts et Metiers;0.0
M11;Republique;Goncourt;0.0
M11;Goncourt;Republique;0.0
M11;Goncourt;Belleville;0.0
M11;Belleville;Goncourt;0.0
M11;Belleville;Pyrenees;0.0
M11;Pyrenees;Belleville;0.0
M11;Pyrenees;Jourdain;0.0
M11;Jourdain;Pyrenees;0.0
M11;Jourdain;Place des Fetes;0.0
M11;Place des Fetes;Jourdain;0.0
M11;Place des Fetes;Telegraphe;0.0
M11;Telegraphe;Place des Fetes;0.0
M11;Telegraphe;Porte des Lilas;0.0
M11;Porte des Lilas;Telegraphe;0.0
M11;Porte des Lilas;Mairie des Lilas;0.0
M11;Mairie des Lilas;Porte des Lilas;0.0
# M12
M12;Porte de la Chapelle;Marx Dormoy;0.0
M12;Marx Dormoy;Porte de la Chapelle;0.0
M12;Marx Dormoy;Marcadet Poissonniers;0.0
M12;Marcadet Poissonniers;Marx Dormoy;0.0
M12;Marcadet Poissonniers;Jules Joffrin;0.0
M12;Jules Joffrin;Marcadet Poissonniers;0.0
M12;Jules Joffrin;Lamarck Caulaincourt;0.0
M12;Lamarck Caulaincourt;Jules Joffrin;0.0
M12;Lamarck Caulaincourt;Abbesses;0.0
M12;Abbesses;Lamarck Caulaincourt;0.0
M12;Abbesses;Pigalle;0.0
M12;Pigalle;Abbesses;0.0
M12;Pigalle;Saint Georges;0.0
M12;Saint Georges;Pigalle;0.0
M12;Saint Georges;Notre Dame de Lorette;0.0
M12;Notre Dame de Lorette;Saint Georges;0.0
M12;Notre Dame de Lorette;Trinite d4estienne d'Orves;0.0
M12;Trinite d4estienne d'Orves;Notre Dame de Lorette;0.0
M12;Trinite d4estienne d'Orves;Saint Lazare;0.0
M12;Saint Lazare;Trinite d4estienne d'Orves;0.0
M12;Saint Lazare;Madeleine;0.0
M12;Madeleine;Saint Lazare;0.0
M12;Madeleine;Concorde;0.0
M12;Concorde;Madeleine;0.0
M12;Concorde;Assemblee Nationale;0.0
M12;Assemblee Nationale;Concorde;0.0
M12;Assemblee Nationale;Solferino;0.0
M12;Solferino;Assemblee Nationale;0.0
M12;Solferino;Rue du Bac;0.0
M12;Rue du Bac;Solferino;0.0
M12;Rue du Bac;Sevres Babylone;0.0
M12;Sevres Babylone;Rue du Bac;0.0
M12;Sevres Babylone;Rennes;0.0
M12;Rennes;Sevres Babylone;0.0
M12;Rennes;Notre Dame des Champs;0.0
M12;Notre Dame des Champs;Rennes;0.0
M12;Notre Dame des Champs;Montparnasse Bienvenue;0.0
M12;Montparnasse Bienvenue;Notre Dame des Champs;0.0
M12;Montparnasse Bienvenue;Falguiere;0.0
M12;Falguiere;Montparnasse Bienvenue;0.0
M12;Falguiere;Pasteur;0.0
M12;Pasteur;Falguiere;0.0
M12;Pasteur;Volontaires;0.0
M12;Volontaires;Pasteur;0.0
M12;Volontaires;Vaugirard;0.0
M12;Vaugirard;Volontaires;0.0
M12;Vaugirard;Convention;0.0
M12;Convention;Vaugirard;0.0
M12;Convention;Porte de Versailles;0.0
M12;Porte de Versailles;Convention;0.0
M12;Porte de Versailles;Corentin Celton;0.0
M12;Corentin Celton;Porte de Versailles;0.0
M12;Corentin Celton;Mairie d'Issy;0.0
M12;Mairie d'Issy;Corentin Celton;0.0
# M13
M13;Saint Denis Universite;Basilique St Denis;0.0
M13;Basilique St Denis;Saint Denis Universite;0.0
M13;Basilique St Denis;Saint Denis Porte de Paris;0.0
M13;Saint Denis Porte de Paris;Basilique St Denis;0.0
M13;Saint Denis Porte de Paris;Carrefour Pleyel;0.0
M13;Carrefour Pleyel;Saint Denis Porte de Paris;0.0
M13;Carrefour Pleyel;Mairie de St Ouen;0.0
M13;Mairie de St Ouen;Carrefour Pleyel;0.0
M13;Mairie de St Ouen;Garibaldi;0.0
M13;Garibaldi;Mairie de St Ouen;0.0
M13;Garibaldi;Porte de St Ouen;0.0
M13;Porte de St Ouen;Garibaldi;0.0
M13;Porte de St Ouen;Guy Moquet;0.0
M13;Guy Moquet;Porte de St Ouen;0.0
M13;Guy Moquet;La Fourche;0.0
M13;La Fourche;Guy Moquet;0.0
M13;La Fourche;Brochant;0.0
M13;Brochant;La Fourche;0.0
M13;La Fourche;Place de Clichy;0.0
M13;Place de Clichy;La Fourche;0.0
M13;Place de Clichy;Liege;0.0
M13;Liege;Place de Clichy;0.0
M13;Liege;Saint Lazare;0.0
M13;Saint Lazare;Liege;0.0
M13;Saint Lazare;Miromesnil;0.0
M13;Miromesnil;Saint Lazare;0.0
M13;Miromesnil;Champs Elysees Clemenceau;0.0
M13;Champs Elysees Clemenceau;Miromesnil;0.0
M13;Champs Elysees Clemenceau;Invalides;0.0
M13;Invalides;Champs Elysees Clemenceau;0.0
M13;Invalides;Varenne;0.0
M13;Varenne;Invalides;0.0
M13;Varenne;St Francois Xavier;0.0
M13;St Francois Xavier;Varenne;0.0
M13;St Francois Xavier;Duroc;0.0
M13;Duroc;St Francois Xavier;0.0
M13;Duroc;Montparnasse Bienvenue;0.0
M13;Montparnasse Bienvenue;Duroc;0.0
M13;Montparnasse Bienvenue;Gaite;0.0
M13;Gaite;Montparnasse Bienvenue;0.0
M13;Gaite;Permety;0.0
M13;Permety;Gaite;0.0
M13;Permety;Plaisance;0.0
M13;Plaisance;Permety;0.0
M13;Plaisance;Porte de Vanves;0.0
M13;Porte de Vanves;Plaisance;0.0
M13;Porte de Vanves;Malakoff Plateau de Vanves;0.0
M13;Malakoff Plateau de Vanves;Porte de Vanves;0.0
M13;Malakoff Plateau de Vanves;Malakoff Rue Etienne Dolet;0.0
M13;Malakoff Rue Etienne Dolet;Malakoff Plateau de Vanves;0.0
M13;Malakoff Rue Etienne Dolet;Chatillon Montrouge;0.0
M13;Chatillon Montrouge;Malakoff Rue Etienne Dolet;0.0
M13;Asnieres Gennevilliers Les Courtilles;Les Agnettes;0.0
M13;Les Agnettes;Asnieres Gennevilliers Les Courtilles;0.0
M13;Les Agnettes;Gabriel Peri;0.0
M13;Gabriel Peri;Les Agnettes;0.0
M13;Gabriel Peri;Mairie de Clichy;0.0
M13;Mairie de Clichy;Gabriel Peri;0.0
M13;Mairie de Clichy;Porte de Clichy;0.0
M13;Porte de Clichy;Mairie de Clichy;0.0
M13;Porte de Clichy;Brochant;0.0
M13;Brochant;Porte de Clichy;0.0
# M14
M14;Saint Lazare;Madeleine;0.0
M14;Madeleine;Saint Lazare;0.0
M14;Madeleine;Pyramides;0.0
M14;Pyramides;Madeleine;0.0
M14;Pyramides;Chatelet;0.0
M14;Chatelet;Pyramides;0.0
M14;Chatelet;Gare de Lyon;0.0
M14;Gare de Lyon;Chatelet;0.0
M14;Gare de Lyon;Bercy;0.0
M14;Bercy;Gare de Lyon;0.0
M14;Bercy;Cour Saint Emillion;0.0
M14;Cour Saint Emillion;Bercy;0.0
M14;Cour Saint Emillion;Bibliotheque Francois Mitterrand;0.0
M14;Bibliotheque Francois Mitterrand;Cour Saint Emillion;0.0
M14;Bibliotheque Francois Mitterrand;Olympiades;0.0
M14;Olympiades;Bibliotheque Francois Mitterrand;0.0
# M2
M2;Porte Dauphine;Victor Hugo;0.0
M2;Victor Hugo;Porte Dauphine;0.0
M2;Victor Hugo;Charles de Gaulle Etoile;0.0
M2;Charles de Gaulle Etoile;Victor Hugo;0.0
M2;Charles de Gaulle Etoile;Termes;0.0
M2;Termes;Charles de Gaulle Etoile;0.0
M2;Termes;Courcelles;0.0
M2;Courcelles;Termes;0.0
M2;Courcelles;Monceau;0.0
M2;Monceau;Courcelles;0.0
M2;Monceau;Villiers;0.0
M2;Villiers;Monceau;0.0
M2;Villiers;Rome;0.0
M2;Rome;Villiers;0.0
M2;Rome;Place de Clichy;0.0
M2;Place de Clichy;Rome;0.0
M2;Place de Clichy;Blanche;0.0
M2;Blanche;Place de Clichy;0.0
M2;Blanche;Pigalle;0.0
M2;Pigalle;Blanche;0.0
M2;Pigalle;Anvers;0.0
M2;Anvers;Pigalle;0.0
M2;Anvers;Barbes Rochechouart;0.0
M2;Barbes Rochechouart;Anvers;0.0
M2;Barbes Rochechouart;La Chapelle;0.0
M2;La Chapelle;Barbes Rochechouart;0.0
M2;La Chapelle;Stalingrad;0.0
M2;Stalingrad;La Chapelle;0.0
M2;Stalingrad;Jaures;0.0
M2;Jaures;Stalingrad;0.0
M2;Jaures;Colonnel Fabien;0.0
M2;Colonnel Fabien;Jaures;0.0
M2;Colonnel Fabien;Belleville;0.0
M2;Belleville;Colonnel Fabien;0.0
M2;Belleville;Coucouronnes;0.0
M2;Coucouronnes;Belleville;0.0
M2;Coucouronnes;Melilmontant;0.0
M2;Melilmontant;Coucouronnes;0.0
M2;Melilmontant;Pere Lachaise;0.0
M2;Pere Lachaise;Melilmontant;0.0
M2;Pere Lachaise;Philippe Auguste;0.0
M2;Philippe Auguste;Pere Lachaise;0.0
M2;Philippe Auguste;Alexandre Dumas;0.0
M2;Alexandre Dumas;Philippe Auguste;0.0
M2;Alexandre Dumas;Avron;0.0
M2;Avron;Alexandre Dumas;0.0
M2;Avron;Nation;0.0
M2;Nation;Avron;0.0
# M3
M3;Pont de Levallois Becon;Anatole France;0.0
M3;Anatole France;Pont de Levallois Becon;0.0
M3;Anatole France;Louise Michel;0.0
M3;Louise Michel;Anatole France;0.0
M3;Louise Michel;Porte de Champerret;0.0
M3;Porte de Champerret;Louise Michel;0.0
M3;Porte de Champerret;Pereire;0.0
M3;Pereire;Porte de Champerret;0.0
M3;Pereire;Wagram;0.0
M3;Wagram;Pereire;0.0
M3;Wagram;Malesherbes;0.0
M3;Malesherbes;Wagram;0.0
M3;Malesherbes;Villiers;0.0
M3;Villiers;Malesherbes;0.0
M3;Villiers;Europe;0.0
M3;Europe;Villiers;0.0
M3;Europe;Saint Lazare;0.0
M3;Saint Lazare;Europe;0.0
M3;Saint Lazare;Havre Caumartin;0.0
M3;Havre Caumartin;Saint Lazare;0.0
M3;Havre Caumartin;Opera;0.0
M3;Opera;Havre Caumartin;0.0
M3;Opera;Quatre Septembre;0.0
M3;Quatre Septembre;Opera;0.0
M3;Quatre Septembre;Bourse;0.0
M3;Bourse;Quatre Septembre;0.0
M3;Bourse;Sentier;0.0
M3;Sentier;Bourse;0.0
M3;Sentier;Reaumur Sebastopol;0.0
M3;Reaumur Sebastopol;Sentier;0.0
M3;Reaumur Sebastopol;Arts et Metiers;0.0
M3;Arts et Metiers;Reaumur Sebastopol;0.0
M3;Arts et Metiers;Temple;0.0
M3;Temple;Arts et Metiers;0.0
M3;Temple;Republique;0.0
M3;Republique;Temple;0.0
M3;Republique;Rue Saint Maur;0.0
M3;Rue Saint Maur;Republique;0.0
M3;Rue Saint Maur;Pere Lachaise;0.0
M3;Pere Lachaise;Rue Saint Maur;0.0
M3;Pere Lachaise;Gambetta;0.0
M3;Gambetta;Pere Lachaise;0.0
M3;Gambetta;Porte de Bagnolet;0.0
M3;Porte de Bagnolet;Gambetta;0.0
M3;Porte de Bagnolet;Gallieni;0.0
M3;Gallieni;Porte de Bagnolet;0.0
# M3 bis
M3 bis;Porte des Lilas;Saint Fargeau;0.0
M3 bis;Saint Fargeau;Porte des Lilas;0.0
M3 bis;Saint Fargeau;Pelleport;0.0
M3 bis;Pelleport;Saint Fargeau;0.0
M3 bis;Pelleport;Gambetta;0.0
M3 bis;Gambetta;Pelleport;0.0
# M4
M4;Porte de Clignancourt;Simplon;0.0
M4;Simplon;Porte de Clignancourt;0.0
M4;Simplon;Marcadet Poissonniers;0.0
M4;Marcadet Poissonniers;Simplon;0.0
M4;Marcadet Poissonniers;Chateau Rouge;0.0
M4;Chateau Rouge;Marcadet Poissonniers;0.0
M4;Chateau Rouge;Barbes Rochechouart;0.0
M4;Barbes Rochechouart;Chateau Rouge;0.0
M4;Barbes Rochechouart;Gare du Nord;0.0
M4;Gare du Nord;Barbes Rochechouart;0.0
M4;Gare du Nord;Gare de l'Est;0.0
M4;Gare de l'Est;Gare du Nord;0.0
M4;Gare de l'Est;Chateau d'Eau;0.0
M4;Chateau d'Eau;Gare de l'Est;0.0
M4;Chateau d'Eau;Strasbourg St Denis;0.0
M4;Strasbourg St Denis;Chateau d'Eau;0.0
M4;Strasbourg St Denis;Reaumur Sebastopol;0.0
M4;Reaumur Sebastopol;Strasbourg St Denis;0.0
M4;Reaumur Sebastopol;Etienne Marcel;0.0
M4;Etienne Marcel;Reaumur Sebastopol;0.0
M4;Etienne Marcel;Les Halles;0.0
M4;Les Halles;Etienne Marcel;0.0
M4;Les Halles;Chatelet;0.0
M4;Chatelet;Les Halles;0.0
M4;Chatelet;Cite;0.0
M4;Cite;Chatelet;0.0
M4;Cite;Saint Michel;0.0
M4;Saint Michel;Cite;0.0
M4;Saint Michel;Odeon;0.0
M4;Odeon;Saint Michel;0.0
M4;Odeon;St Germain des Pres;0.0
M4;St Germain des Pres;Odeon;0.0
M4;St Germain des Pres;St Sulpice;0.0
M4;St Sulpice;St Germain des Pres;0.0
M4;St Sulpice;Sainte Placide;0.0
M4;Sainte Placide;St Sulpice;0.0
M4;Sainte Placide;Montparnasse Bienvenue;0.0
M4;Montparnasse Bienvenue;Sainte Placide;0.0
M4;Montparnasse Bienvenue;Vavin;0.0
M4;Vavin;Montparnasse Bienvenue;0.0
M4;Vavin;Raspail;0.0
M4;Raspail;Vavin;0.0
M4;Raspail;Denfert Rochereau;0.0
M4;Denfert Rochereau;Raspail;0.0
M4;Denfert Rochereau;Mouton Duvernet;0.0
M4;Mouton Duvernet;Denfert Rochereau;0.0
M4;Mouton Duvernet;Alesia;0.0
M4;Alesia;Mouton Duvernet;0.0
M4;Alesia;Porte d'Orleans;0.0
M4;Porte d'Orleans;Alesia;0.0
# M5
M5;Bobigny Pablo Picasso;Bobigny Pantin Raymond Queneau;0.0
M5;Bobigny Pantin Raymond Queneau;Bobigny Pablo Picasso;0.0
M5;Bobigny Pantin Raymond Queneau;Eglise de Pantin;0.0
M5;Eglise de Pantin;Bobigny Pantin Raymond Queneau;0.0
M5;Eglise de Pantin;Hoche;0.0
M5;Hoche;Eglise de Pantin;0.0
M5;Hoche;Porte de Pantin;0.0
M5;Porte de Pantin;Hoche;0.0
M5;Porte de Pantin;Ourcq;0.0
M5;Ourcq;Porte de Pantin;0.0
M5;Ourcq;Laumiere;0.0
M5;Laumiere;Ourcq;0.0
M5;Laumiere;Jaures;0.0
M5;Jaures;Laumiere;0.0
M5;Jaures;Stalingrad;0.0
M5;Stalingrad;Jaures;0.0
M5;Stalingrad;Gare du Nord;0.0
M5;Gare du Nord;Stalingrad;0.0
M5;Gare du Nord;Gare de l'Est;0.0
M5;Gare de l'Est;Gare du Nord;0.0
M5;Gare de l'Est;Jacques Bonsergent;0.0
M5;Jacques Bonsergent;Gare de l'Est;0.0
M5;Jacques Bonsergent;Republique;0.0
M5;Republique;Jacques Bonsergent;0.0
M5;Republique;Oberkampf;0.0
M5;Oberkampf;Republique;0.0
M5;Oberkampf;Richard Lenoir;0.0
M5;Richard Lenoir;Oberkampf;0.0
M5;Richard Lenoir;Breguet Sabin;0.0
M5;Breguet Sabin;Richard Lenoir;0.0
M5;Breguet Sabin;Bastille;0.0
M5;Bastille;Breguet Sabin;0.0
M5;Bastille;Quai de la Rapee;0.0
M5;Quai de la Rapee;Bastille;0.0
M5;Quai de la Rapee;Gare d'Austerlitz;0.0
M5;Gare d'Austerlitz;Quai de la Rapee;0.0
M5;Gare d'Austerlitz;Saint Marcel;0.0
M5;Saint Marcel;Gare d'Austerlitz;0.0
M5;Saint Marcel;Campo Formio;0.0
M5;Campo Formio;Saint Marcel;0.0
M5;Campo Formio;Place d'Italie;0.0
M5;Place d'Italie;Campo Formio;0.0
# M6
M6;Charles de Gaulle Etoile;Kleber;0.0
M6;Kleber;Charles de Gaulle Etoile;0.0
M6;Kleber;Boissiere;0.0
M6;Boissiere;Kleber;0.0
M6;Boissiere;Trocadero;0.0
M6;Trocadero;Boissiere;0.0
M6;Trocadero;Passy;0.0
M6;Passy;Trocadero;0.0
M6;Passy;Bir Hakeim;0.0
M6;Bir Hakeim;Passy;0.0
M6;Bir Hakeim;Dupleix;0.0
M6;Dupleix;Bir Hakeim;0.0
M6;Dupleix;La Motte Picquet Grenelle;0.0
M6;La Motte Picquet Grenelle;Dupleix;0.0
M6;La Motte Picquet Grenelle;Cambrone;0.0
M6;Cambrone;La Motte Picquet Grenelle;0.0
M6;Cambrone;Sevres Lecourbe;0.0
M6;Sevres Lecourbe;Cambrone;0.0
M6;Sevres Lecourbe;Pasteur;0.0
M6;Pasteur;Sevres Lecourbe;0.0
M6;Pasteur;Montparnasse Bienvenue;0.0
M6;Montparnasse Bienvenue;Pasteur;0.0
M6;Montparnasse Bienvenue;Edgar Quinet;0.0
M6;Edgar Quinet;Montparnasse Bienvenue;0.0
M6;Edgar Quinet;Raspail;0.0
M6;Raspail;Edgar Quinet;0.0
M6;Raspail;Denfert Rochereau;0.0
M6;Denfert Rochereau;Raspail;0.0
M6;Denfert Rochereau;Saint Jacques;0.0
M6;Saint Jacques;Denfert Rochereau;0.0
M6;Saint Jacques;Classiere;0.0
M6;Classiere;Saint Jacques;0.0
M6;Classiere;Corvisart;0.0
M6;Corvisart;Classiere;0.0
M6;Corvisart;Place d'Italie;0.0
M6;Place d'Italie;Corvisart;0.0
M6;Place d'Italie;Nationale;0.0
M6;Nationale;Place d'Italie;0.0
M6;Nationale;Chevaleret;0.0
M6;Chevaleret;Nationale;0.0
M6;Chevaleret;Quai de la Gare;0.0
M6;Quai de la Gare;Chevaleret;0.0
M6;Quai de la Gare;Bercy;0.0
M6;Bercy;Quai de la Gare;0.0
M6;Bercy;Dugommier;0.0
M6;Dugommier;Bercy;0.0
M6;Dugommier;Daumesnil;0.0
M6;Daumesnil;Dugommier;0.0
M6;Daumesnil;Bel Air;0.0
M6;Bel Air;Daumesnil;0.0
M6;Bel Air;Picpus;0.0
M6;Picpus;Bel Air;0.0
M6;Picpus;Nation;0.0
M6;Nation;Picpus;0.0
# M7
M7;La Courneuve 8 Mai 1945;Fort d'Aubervilliers;0.0
M7;Fort d'Aubervilliers;La Courneuve 8 Mai 1945;0.0
M7;Fort d'Aubervilliers;Aubervilliers Pantin Quatre chemins;0.0
M7;Aubervilliers Pantin Quatre chemins;Fort d'Aubervilliers;0.0
M7;Aubervilliers Pantin Quatre chemins;Porte de la Vilette;0.0
M7;Porte de la Vilette;Aubervilliers Pantin Quatre chemins;0.0
M7;Porte de la Vilette;Corentin Cariou;0.0
M7;Corentin Cariou;Porte de la Vilette;0.0
M7;Corentin Cariou;Crimee;0.0
M7;Crimee;Corentin Cariou;0.0
M7;Crimee;Riquet;0.0
M7;Riquet;Crimee;0.0
M7;Riquet;Stalingrad;0.0
M7;Stalingrad;Riquet;0.0
M7;Stalingrad;Louis Blanc;0.0
M7;Louis Blanc;Stalingrad;0.0
M7;Louis Blanc;Chateau Landon;0.0
M7;Chateau Landon;Louis Blanc;0.0
M7;Chateau Landon;Gare de l'Est;0.0
M7;Gare de l'Est;Chateau Landon;0.0
M7;Gare de l'Est;Poissonniere;0.0
M7;Poissonniere;Gare de l'Est;0.0
M7;Poissonniere;Cadet;0.0
M7;Cadet;Poissonniere;0.0
M7;Cadet;Le Peletier;0.0
M7;Le Peletier;Cadet;0.0
M7;Le Peletier;Chaussee d'Antin La Fayette;0.0
M7;Chaussee d'Antin La Fayette;Le Peletier;0.0
M7;Chaussee d'Antin La Fayette;Opera;0.0
M7;Opera;Chaussee d'Antin La Fayette;0.0
M7;Opera;Pyramides;0.0
M7;Pyramides;Opera;0.0
M7;Pyramides;Palais Royal Musee du Louvre;0.0
M7;Palais Royal Musee du Louvre;Pyramides;0.0
M7;Palais Royal Musee du Louvre;Pont Neuf;0.0
M7;Pont Neuf;Palais Royal Musee du Louvre;0.0
M7;Pont Neuf;Chatelet;0.0
M7;Chatelet;Pont Neuf;0.0
M7;Chatelet;Pont Marie;0.0
M7;Pont Marie;Chatelet;0.0
M7;Pont Marie;Sully Morland;0.0
M7;Sully Morland;Pont Marie;0.0
M7;Sully Morland;Jussieu;0.0
M7;Jussieu;Sully Morland;0.0
M7;Jussieu;Place Monge;0.0
M7;Place Monge;Jussieu;0.0
M7;Place Monge;Censier Daubenton;0.0
M7;Censier Daubenton;Place Monge;0.0
M7;Censier Daubenton;Les Gobelins;0.0
M7;Les Gobelins;Censier Daubenton;0.0
M7;Les Gobelins;Place d'Italie;0.0
M7;Place d'Italie;Les Gobelins;0.0
M7;Place d'Italie;Tolbiac;0.0
M7;Tolbiac;Place d'Italie;0.0
M7;Tolbiac;Maison Blanche;0.0
M7;Maison Blanche;Tolbiac;0.0
M7;Maison Blanche;Porte d'Italie;0.0
M7;Porte d'Italie;Maison Blanche;0.0
M7;Porte d'Italie;Porte de Choisy;0.0
M7;Porte de Choisy;Porte d'Italie;0.0
M7;Porte de Choisy;Porte d'Ivry;0.0
M7;Porte d'Ivry;Porte de Choisy;0.0
M7;Porte d'Ivry;Pierre Curie;0.0
M7;Pierre Curie;Porte d'Ivry;0.0
M7;Pierre Curie;Mairie d'Ivry;0.0
M7;Mairie d'Ivry;Pierre Curie;0.0
M7;Maison Blanche;Le Kremlin Bicetre;0.0
M7;Le Kremlin Bicetre;Maison Blanche;0.0
M7;Le Kremlin Bicetre;Villejuif Leo Lagrange;0.0
M7;Villejuif Leo Lagrange;Le Kremlin Bicetre;0.0
M7;Villejuif Leo Lagrange;Villejuif Paul Vaillant Couturier;0.0
M7;Villejuif Paul Vaillant Couturier;Villejuif Leo Lagrange;0.0
M7;Villejuif Paul Vaillant Couturier;Villejuif Louis Aragon;0.0
M7;Villejuif Louis Aragon;Villejuif Paul Vaillant Couturier;0.0
# M7 bis
M7 bis;Louis Blanc;Jaures;0.0
M7 bis;Jaures;Louis Blanc;0.0
M7 bis;Jaures;Bolivar;0.0
M7 bis;Bolivar;Jaures;0.0
M7 bis;Bolivar;Buttes Chaumont;0.0
M7 bis;Buttes Chaumont;Bolivar;0.0
M7 bis;Buttes Chaumont;Botzaris;0.0
M7 bis;Botzaris;Buttes Chaumont;0.0
M7 bis;Botzaris;Place des Fetes;0.0
M7 bis;Place des Fetes;Pre St Gervais;0.0
M7 bis;Pre St Gervais;Danube;0.0
M7 bis;Danube;Botzaris;0.0
# M8
M8;Balard;Lourmel;0.0
M8;Lourmel;Balard;0.0
M8;Lourmel;Bourcicaut;0.0
M8;Bourcicaut;Lourmel;0.0
M8;Bourcicaut;Felix Faure;0.0
M8;Felix Faure;Bourcicaut;0.0
M8;Felix Faure;Commerce;0.0
M8;Commerce;Felix Faure;0.0
M8;Commerce;La Motte Picquet Grenelle;0.0
M8;La Motte Picquet Grenelle;Commerce;0.0
M8;La Motte Picquet Grenelle;Ecole Militaire;0.0
M8;Ecole Militaire;La Motte Picquet Grenelle;0.0
M8;Ecole Militaire;La Tour Maubourg;0.0
M8;La Tour Maubourg;Ecole Militaire;0.0
M8;La Tour Maubourg;Invalides;0.0
M8;Invalides;La Tour Maubourg;0.0
M8;Invalides;Concorde;0.0
M8;Concorde;Invalides;0.0
M8;Concorde;Madeleine;0.0
M8;Madeleine;Concorde;0.0
M8;Madeleine;Opera;0.0
M8;Opera;Madeleine;0.0
M8;Opera;Richelieu Drouot;0.0
M8;Richelieu Drouot;Opera;0.0
M8;Richelieu Drouot;Grands Boulevards;0.0
M8;Grands Boulevards;Richelieu Drouot;0.0
M8;Grands Boulevards;Bonne Nouvelle;0.0
M8;Bonne Nouvelle;Grands Boulevards;0.0
M8;Bonne Nouvelle;Strasbourg St Denis;0.0
M8;Strasbourg St Denis;Bonne Nouvelle;0.0
M8;Strasbourg St Denis;Republique;0.0
M8;Republique;Strasbourg St Denis;0.0
M8;Republique;Filles du Calvaire;0.0
M8;Filles du Calvaire;Republique;0.0
M8;Filles du Calvaire;Saint Sebastien Froissart;0.0
M8;Saint Sebastien Froissart;Filles du Calvaire;0.0
M8;Saint Sebastien Froissart;Chemin vert;0.0
